Farmer_ID,Farmer_Name,Location,Crop,Season,Quantity_Produced,Quantity_Sold,Market_Price,Date_of_Sale,Demand_Index,Recommended_Crop
F1116,Alia T.,Punjab,Tomato,Rabi,3575,3532,15,2024-01-22,2,Soybean
F1117,Aarav G.,Maharashtra,Maize,Kharif,3084,2963,27,2023-10-20,6,Rice
F1118,Zeeshan D.,Karnataka,Rice,Rabi,2306,2180,33,2023-04-17,5,Rice
F1119,Mishti B.,Karnataka,Wheat,Kharif,1082,985,20,2022-09-27,2,Sugarcane
F1120,Samarth B.,Gujarat,Maize,Zaid,3603,3579,21,2023-05-05,9,Rice
F1121,Raghav K.,Uttar Pradesh,Soybean,Rabi,4173,4059,41,2022-02-20,8,Rice
F1122,Nitara B.,Gujarat,Maize,Rabi,1947,1850,24,2024-06-24,8,Onion
F1123,Sara S.,Madhya Pradesh,Tomato,Zaid,1024,989,17,2022-12-27,1,Rice
F1124,Pranay B.,Uttar Pradesh,Sugarcane,Zaid,4340,4303,5,2022-10-22,4,Maize
F1125,Kabir S.,Punjab,Wheat,Rabi,2141,1979,28,2024-07-24,1,Maize
F1126,Divij R.,Punjab,Sugarcane,Rabi,4516,4330,4,2022-10-19,5,Potato
F1127,Pari M.,Karnataka,Rice,Zaid,4920,4917,31,2023-12-03,3,Tomato
F1128,Biju M.,Karnataka,Onion,Rabi,2770,2705,17,2022-09-28,1,Wheat
F1129,Raghav S.,Bihar,Wheat,Rabi,4712,4520,21,2024-05-06,1,Bajra
F1130,Hansh K.,Uttar Pradesh,Mustard,Kharif,2628,2457,49,2022-06-17,4,Onion
F1131,Ira S.,Bihar,Maize,Rabi,2465,2453,28,2022-12-16,10,Bajra
F1132,Lavanya S.,Punjab,Cotton,Rabi,823,714,62,2023-04-15,3,Tomato
F1133,Priyansh S.,Madhya Pradesh,Cotton,Kharif,4864,4763,59,2023-07-01,7,Bajra
F1134,Zain B.,Madhya Pradesh,Wheat,Zaid,2006,1865,24,2023-04-12,8,Groundnut
F1135,Umang G.,Bihar,Sugarcane,Rabi,3699,3513,4,2022-07-01,2,Wheat
F1136,Mehul S.,Uttar Pradesh,Groundnut,Rabi,849,790,52,2022-09-26,2,Potato
F1137,Mamooty G.,Karnataka,Groundnut,Zaid,1066,993,62,2022-02-20,9,Groundnut
F1138,Kiara B.,Bihar,Soybean,Rabi,1451,1382,52,2023-12-14,1,Rice
F1139,Advik A.,Madhya Pradesh,Tomato,Zaid,4678,4571,11,2023-09-12,3,Mustard
F1140,Yasmin S.,Karnataka,Rice,Rabi,2047,1946,32,2023-05-09,9,Tomato
F1141,Shlok G.,Rajasthan,Groundnut,Rabi,2093,1921,60,2023-12-01,3,Groundnut
F1142,Renee R.,Karnataka,Sugarcane,Rabi,4093,4016,4,2024-07-15,1,Cotton
F1143,Neysa C.,Karnataka,Potato,Rabi,2076,1983,25,2022-02-03,4,Groundnut
F1144,Alia R.,Rajasthan,Tomato,Kharif,3173,3105,20,2022-08-19,10,Onion
F1145,Nayantara S.,Karnataka,Mustard,Zaid,1191,1125,51,2023-10-24,2,Groundnut
F1146,Riaan G.,Karnataka,Groundnut,Kharif,2849,2832,53,2023-11-07,1,Groundnut
F1147,Darshit S.,Bihar,Mustard,Rabi,4901,4775,47,2024-01-30,3,Mustard
F1148,Kanav D.,Maharashtra,Rice,Zaid,3261,3123,27,2023-10-25,10,Groundnut
F1149,Badal G.,Bihar,Wheat,Zaid,1381,1283,20,2023-01-25,10,Soybean
F1150,Dhanuk V.,Punjab,Potato,Zaid,1621,1610,19,2022-05-28,1,Cotton
F1151,Taran T.,Uttar Pradesh,Onion,Rabi,3076,3057,19,2022-04-15,9,Cotton
F1152,Madhup D.,Maharashtra,Potato,Zaid,1259,1201,21,2024-03-08,1,Wheat
F1153,Eshani D.,Karnataka,Onion,Rabi,3206,3163,25,2023-08-16,4,Tomato
F1154,Reyansh H.,Maharashtra,Potato,Kharif,2066,1882,22,2023-03-01,4,Wheat
F1155,Divij B.,Gujarat,Groundnut,Rabi,2877,2785,61,2022-06-04,10,Wheat
F1156,Hansh C.,Uttar Pradesh,Maize,Kharif,4174,4053,25,2023-09-27,8,Potato
F1157,Nirvaan R.,Maharashtra,Cotton,Zaid,825,644,68,2023-08-09,10,Cotton
F1158,Krish S.,Rajasthan,Cotton,Kharif,1913,1804,62,2022-08-13,10,Potato
F1159,Indranil B.,Maharashtra,Tomato,Kharif,4044,3852,8,2024-04-03,2,Soybean
F1160,Trisha K.,Uttar Pradesh,Wheat,Rabi,3760,3612,22,2023-06-18,10,Mustard
F1161,Rasha M.,Uttar Pradesh,Mustard,Rabi,3034,2931,52,2024-03-08,10,Potato
F1162,Hunar R.,Karnataka,Groundnut,Rabi,2381,2363,45,2023-03-23,7,Potato
F1163,Neelofar T.,Punjab,Cotton,Zaid,1668,1630,61,2024-02-08,10,Cotton
F1164,Piya B.,Uttar Pradesh,Sugarcane,Kharif,1963,1963,5,2023-09-23,3,Rice
F1165,Ira S.,Uttar Pradesh,Rice,Kharif,1774,1672,26,2022-09-24,4,Onion
F1166,Pranay S.,Punjab,Rice,Zaid,909,790,28,2022-06-16,5,Bajra
F1167,Manjari R.,Rajasthan,Cotton,Zaid,1078,1013,59,2022-11-05,8,Wheat
F1168,Navya W.,Gujarat,Onion,Zaid,1304,1297,24,2024-03-28,9,Cotton
F1169,Diya B.,Rajasthan,Bajra,Kharif,1692,1595,18,2022-10-13,7,Maize
F1170,Nirvaan S.,Rajasthan,Mustard,Rabi,3108,3099,45,2022-03-09,3,Tomato
F1171,Jhanvi C.,Rajasthan,Potato,Kharif,4439,4402,15,2024-03-15,5,Groundnut
F1172,Ivan V.,Maharashtra,Wheat,Zaid,3397,3205,21,2023-06-14,2,Sugarcane
F1173,Ishaan A.,Rajasthan,Groundnut,Zaid,4830,4781,61,2022-03-23,9,Groundnut
F1174,Navya D.,Gujarat,Cotton,Rabi,2282,2094,57,2022-02-23,8,Cotton
F1175,Navya Z.,Bihar,Maize,Rabi,2812,2616,23,2024-04-03,1,Groundnut
F1176,Aniruddh B.,Rajasthan,Tomato,Zaid,4410,4244,9,2023-05-04,5,Bajra
F1177,Riaan S.,Karnataka,Wheat,Rabi,3091,2995,21,2022-01-24,4,Cotton
F1178,Kimaya T.,Bihar,Onion,Kharif,2491,2484,29,2023-10-08,7,Soybean
F1179,Nishith L.,Gujarat,Bajra,Rabi,2043,1901,19,2024-07-06,5,Rice
F1180,Anya B.,Gujarat,Bajra,Kharif,4788,4784,22,2023-11-17,6,Tomato
F1181,Gokul R.,Madhya Pradesh,Soybean,Zaid,3018,2826,48,2023-09-16,8,Soybean
F1182,Mehul S.,Punjab,Maize,Rabi,1356,1316,19,2024-01-12,1,Cotton
F1183,Stuvan G.,Rajasthan,Tomato,Zaid,1224,1102,10,2023-08-02,5,Sugarcane
F1184,Vihaan B.,Gujarat,Bajra,Kharif,3833,3649,23,2024-03-31,5,Cotton
F1185,Jivika K.,Maharashtra,Bajra,Kharif,4235,4050,25,2022-04-04,6,Bajra
F1186,Dhanush K.,Gujarat,Soybean,Rabi,1434,1332,41,2023-07-01,6,Potato
F1187,Nitya B.,Maharashtra,Wheat,Zaid,2523,2327,23,2023-10-14,4,Onion
F1188,Hridaan B.,Madhya Pradesh,Onion,Zaid,1058,1044,29,2023-07-29,3,Potato
F1189,Dhanush V.,Madhya Pradesh,Rice,Kharif,2034,2012,26,2023-06-24,5,Bajra
F1190,Shray W.,Punjab,Tomato,Kharif,3686,3545,11,2023-03-25,7,Mustard
F1191,Shalv D.,Punjab,Potato,Kharif,4387,4269,22,2023-08-06,2,Bajra
F1192,Nirvaan S.,Karnataka,Rice,Rabi,1640,1452,25,2023-08-19,8,Maize
F1193,Suhana K.,Punjab,Maize,Rabi,3127,2938,25,2023-05-29,2,Wheat
F1194,Tejas S.,Uttar Pradesh,Soybean,Rabi,1219,1126,40,2023-04-08,10,Mustard
F1195,Miraan M.,Gujarat,Cotton,Kharif,3932,3786,75,2022-04-16,7,Soybean
F1196,Aarush M.,Gujarat,Bajra,Zaid,3122,2988,25,2022-04-14,7,Sugarcane
F1197,Raunak C.,Bihar,Maize,Kharif,886,863,20,2022-03-08,3,Groundnut
F1198,Misha D.,Rajasthan,Groundnut,Rabi,4193,4092,56,2022-02-06,3,Cotton
F1199,Vivaan B.,Madhya Pradesh,Wheat,Zaid,4993,4890,24,2023-07-01,10,Soybean
F1200,Sara K.,Punjab,Bajra,Rabi,4819,4664,25,2023-07-09,8,Wheat
F1201,Zeeshan R.,Punjab,Soybean,Zaid,847,713,52,2022-07-06,2,Rice
F1202,Dishani A.,Punjab,Maize,Kharif,4061,4052,20,2023-06-06,10,Mustard
F1203,Samaira G.,Madhya Pradesh,Groundnut,Kharif,899,861,50,2023-11-21,3,Soybean
F1204,Parinaaz C.,Punjab,Tomato,Rabi,4299,4285,16,2023-09-01,10,Soybean
F1205,Piya K.,Karnataka,Rice,Kharif,1856,1764,30,2022-11-11,5,Maize
F1206,Yuvaan D.,Maharashtra,Onion,Kharif,4148,3985,11,2024-05-13,9,Mustard
F1207,Jayesh A.,Karnataka,Maize,Kharif,3839,3775,20,2022-09-12,9,Maize
F1208,Bhamini R.,Karnataka,Onion,Zaid,2678,2481,27,2023-11-02,10,Cotton
F1209,Indrans S.,Punjab,Bajra,Kharif,2065,1993,18,2022-06-17,4,Rice
F1210,Anvi B.,Bihar,Potato,Kharif,2756,2700,13,2023-12-23,4,Cotton
F1211,Shaan K.,Karnataka,Cotton,Rabi,4955,4920,65,2022-07-13,5,Groundnut
F1212,Anika K.,Rajasthan,Soybean,Zaid,858,813,40,2022-01-29,8,Groundnut
F1213,Dishani G.,Gujarat,Onion,Zaid,1722,1696,17,2022-04-20,10,Tomato
F1214,Yashvi T.,Rajasthan,Onion,Kharif,1268,1197,13,2023-10-30,2,Wheat
F1215,Yakshit B.,Punjab,Potato,Rabi,3974,3903,17,2023-09-03,10,Wheat
F1216,Ishaan V.,Karnataka,Potato,Rabi,3305,3164,25,2023-06-15,5,Sugarcane
F1217,Anvi B.,Karnataka,Soybean,Rabi,1632,1513,53,2023-09-04,4,Soybean
F1218,Rasha V.,Gujarat,Maize,Kharif,2022,1848,23,2022-06-30,1,Rice
F1219,Akarsh T.,Madhya Pradesh,Tomato,Rabi,2263,2093,11,2024-01-28,5,Wheat
F1220,Vidur K.,Gujarat,Onion,Kharif,3994,3908,29,2023-02-22,5,Sugarcane
F1221,Oorja C.,Punjab,Potato,Rabi,1371,1340,18,2022-04-15,2,Maize
F1222,Indranil G.,Madhya Pradesh,Mustard,Rabi,942,814,52,2023-09-11,5,Cotton
F1223,Miraya D.,Maharashtra,Maize,Zaid,4183,4040,24,2023-11-23,7,Wheat
F1224,Madhup A.,Karnataka,Groundnut,Zaid,2120,1951,49,2024-04-13,4,Tomato
F1225,Anahita R.,Bihar,Wheat,Rabi,1614,1614,27,2022-01-08,3,Onion
F1226,Manjari C.,Punjab,Soybean,Rabi,2485,2477,46,2022-03-24,7,Cotton
F1227,Yakshit M.,Uttar Pradesh,Groundnut,Zaid,3987,3893,51,2024-03-03,1,Mustard
F1228,Indrans R.,Karnataka,Cotton,Zaid,3583,3538,63,2023-01-23,4,Tomato
F1229,Ayesha G.,Punjab,Rice,Zaid,3825,3642,31,2022-10-28,10,Cotton
F1230,Lakshit C.,Gujarat,Bajra,Kharif,1845,1817,18,2022-01-19,1,Potato
F1231,Kanav S.,Punjab,Wheat,Kharif,4097,4056,26,2023-07-11,7,Groundnut
F1232,Fateh S.,Madhya Pradesh,Mustard,Zaid,2475,2287,56,2024-04-07,9,Cotton
F1233,Vidur M.,Punjab,Soybean,Zaid,3551,3520,55,2024-07-30,6,Cotton
F1234,Onkar D.,Madhya Pradesh,Mustard,Rabi,3486,3376,46,2022-04-07,2,Tomato
F1235,Kismat S.,Rajasthan,Maize,Zaid,2247,2087,20,2024-02-21,6,Soybean
F1236,Abram B.,Rajasthan,Soybean,Zaid,2039,2035,43,2023-12-21,4,Groundnut
F1237,Hansh S.,Rajasthan,Wheat,Zaid,1233,1152,23,2023-10-17,9,Bajra
F1238,Lakshit D.,Bihar,Wheat,Kharif,1278,1216,27,2024-06-05,8,Cotton
F1239,Shanaya G.,Punjab,Onion,Kharif,1447,1404,14,2023-04-23,8,Potato
F1240,Manikya L.,Maharashtra,Onion,Zaid,4057,4054,28,2022-08-06,2,Maize
F1241,Keya K.,Gujarat,Maize,Kharif,943,907,27,2024-04-27,8,Bajra
F1242,Tarini D.,Uttar Pradesh,Soybean,Zaid,4913,4885,45,2023-07-30,4,Bajra
F1243,Seher K.,Uttar Pradesh,Potato,Rabi,1564,1475,12,2022-08-31,6,Mustard
F1244,Dhruv R.,Madhya Pradesh,Rice,Kharif,1163,1154,29,2022-11-11,9,Wheat
F1245,Emir D.,Maharashtra,Onion,Kharif,2605,2468,29,2022-11-15,9,Rice
F1246,Kavya K.,Bihar,Maize,Rabi,1843,1667,27,2023-04-07,4,Potato
F1247,Madhup T.,Madhya Pradesh,Potato,Zaid,3969,3959,17,2024-07-04,2,Groundnut
F1248,Ivan D.,Karnataka,Sugarcane,Rabi,3127,3123,3,2023-02-15,7,Wheat
F1249,Badal H.,Gujarat,Bajra,Rabi,2319,2156,19,2024-04-03,4,Potato
F1250,Zoya M.,Maharashtra,Cotton,Zaid,2192,2064,64,2023-03-24,7,Mustard
F1251,Tejas G.,Rajasthan,Sugarcane,Kharif,3335,3218,5,2023-02-03,4,Maize
F1252,Zain B.,Uttar Pradesh,Onion,Kharif,3490,3396,12,2023-07-31,5,Maize
F1253,Misha M.,Rajasthan,Cotton,Zaid,4264,4179,66,2022-04-26,4,Soybean
F1254,Tushar G.,Maharashtra,Tomato,Kharif,4799,4684,15,2024-04-11,10,Maize
F1255,Reyansh R.,Bihar,Cotton,Kharif,3830,3639,57,2023-06-17,2,Soybean
F1256,Aniruddh B.,Bihar,Sugarcane,Zaid,2899,2700,4,2024-01-02,2,Rice
F1257,Mehul S.,Maharashtra,Wheat,Rabi,3282,3093,30,2023-12-17,5,Bajra
F1258,Myra A.,Uttar Pradesh,Onion,Zaid,1733,1659,28,2022-11-01,5,Rice
F1259,Samarth R.,Uttar Pradesh,Bajra,Rabi,3084,3041,20,2023-08-19,2,Potato
F1260,Lakshit B.,Gujarat,Cotton,Zaid,3302,3210,58,2022-11-05,4,Mustard
F1261,Yasmin B.,Punjab,Onion,Rabi,3274,3228,12,2023-03-28,8,Sugarcane
F1262,Darshit B.,Maharashtra,Tomato,Rabi,872,702,13,2022-04-24,2,Maize
F1263,Zain J.,Bihar,Mustard,Kharif,1319,1278,59,2022-06-24,7,Groundnut
F1264,Ryan W.,Rajasthan,Sugarcane,Rabi,3825,3637,5,2022-05-02,7,Rice
F1265,Nakul I.,Karnataka,Groundnut,Rabi,2694,2640,45,2024-04-04,9,Wheat
F1266,Aarush S.,Maharashtra,Soybean,Kharif,3605,3505,46,2024-06-01,5,Groundnut
F1267,Anaya R.,Rajasthan,Potato,Kharif,2135,2022,22,2023-11-22,4,Maize
F1268,Lakshit B.,Madhya Pradesh,Cotton,Kharif,3445,3275,64,2023-12-20,9,Cotton
F1269,Biju S.,Madhya Pradesh,Wheat,Kharif,4823,4708,23,2022-04-22,1,Wheat
F1270,Yuvraj  U.,Rajasthan,Mustard,Kharif,3221,3152,60,2024-01-11,3,Rice
F1271,Mishti C.,Bihar,Groundnut,Zaid,4991,4818,56,2023-08-09,4,Groundnut
F1272,Renee C.,Rajasthan,Rice,Rabi,1184,1039,32,2023-09-29,4,Onion
F1273,Indranil B.,Madhya Pradesh,Sugarcane,Kharif,2554,2398,4,2022-02-04,3,Soybean
F1274,Ryan A.,Madhya Pradesh,Groundnut,Rabi,894,724,47,2024-05-23,8,Bajra
F1275,Raunak B.,Gujarat,Groundnut,Rabi,3157,3157,48,2023-06-24,4,Sugarcane
F1276,Kimaya B.,Punjab,Onion,Zaid,1281,1214,15,2024-03-23,2,Tomato
F1277,Tara A.,Maharashtra,Maize,Kharif,1641,1477,27,2023-05-15,9,Onion
F1278,Zoya G.,Punjab,Sugarcane,Kharif,4497,4359,3,2022-08-21,10,Tomato
F1279,Zoya V.,Maharashtra,Onion,Rabi,2615,2571,16,2022-11-13,4,Rice
F1280,Nitara S.,Karnataka,Rice,Rabi,2763,2600,29,2024-02-04,8,Maize
F1281,Rati W.,Gujarat,Soybean,Rabi,3971,3863,48,2023-08-05,4,Bajra
F1282,Anahita H.,Gujarat,Maize,Rabi,4437,4315,27,2022-09-05,2,Rice
F1283,Dhanuk M.,Rajasthan,Mustard,Kharif,3233,3203,56,2024-04-16,4,Tomato
F1284,Lavanya C.,Bihar,Rice,Zaid,3097,3087,30,2023-01-09,1,Sugarcane
F1285,Yashvi V.,Maharashtra,Sugarcane,Rabi,4665,4636,5,2023-05-01,3,Cotton
F1286,Heer C.,Uttar Pradesh,Groundnut,Kharif,3195,3030,54,2023-09-28,10,Potato
F1287,Faiyaz S.,Gujarat,Wheat,Rabi,1292,1116,26,2023-01-10,5,Wheat
F1288,Vivaan S.,Bihar,Maize,Kharif,4497,4325,21,2023-10-04,1,Wheat
F1289,Romil D.,Madhya Pradesh,Mustard,Kharif,3557,3380,54,2024-07-21,8,Maize
F1290,Vritika A.,Punjab,Bajra,Kharif,1016,963,19,2022-05-07,4,Maize
F1291,Vivaan G.,Rajasthan,Maize,Kharif,3074,2946,19,2024-07-09,6,Soybean
F1292,Dishani L.,Rajasthan,Groundnut,Kharif,2207,2030,63,2022-09-09,10,Soybean
F1293,Renee G.,Bihar,Soybean,Rabi,1302,1279,50,2024-05-20,2,Wheat
F1294,Urvi B.,Madhya Pradesh,Mustard,Zaid,813,738,54,2022-11-17,8,Soybean
F1295,Anahi B.,Uttar Pradesh,Wheat,Kharif,1638,1590,20,2024-07-27,8,Soybean
F1296,Dhanush H.,Bihar,Rice,Zaid,1818,1633,34,2022-11-29,5,Cotton
F1297,Nakul A.,Maharashtra,Groundnut,Rabi,3359,3350,65,2022-03-08,10,Maize
F1298,Kiara H.,Rajasthan,Soybean,Rabi,2024,1960,47,2023-08-19,3,Bajra
F1299,Anya C.,Karnataka,Tomato,Rabi,2373,2196,20,2023-12-11,8,Tomato
F1300,Nehmat K.,Karnataka,Bajra,Zaid,2252,2192,26,2022-07-17,4,Potato
F1301,Devansh T.,Gujarat,Cotton,Kharif,4925,4804,55,2023-02-02,7,Tomato
F1302,Reyansh B.,Gujarat,Cotton,Rabi,4929,4833,55,2022-01-06,1,Sugarcane
F1303,Pihu B.,Uttar Pradesh,Mustard,Zaid,4670,4604,45,2023-06-23,8,Potato
F1304,Kavya J.,Punjab,Mustard,Kharif,2594,2531,45,2022-11-19,1,Cotton
F1305,Zara M.,Rajasthan,Potato,Kharif,971,931,18,2023-10-01,4,Wheat
F1306,Arhaan G.,Karnataka,Sugarcane,Kharif,910,857,3,2022-11-14,2,Tomato
F1307,Stuvan K.,Bihar,Maize,Kharif,2471,2277,22,2022-02-19,7,Wheat
F1308,Adira J.,Bihar,Soybean,Zaid,2821,2791,49,2023-10-28,2,Rice
F1309,Armaan G.,Karnataka,Cotton,Rabi,3414,3302,56,2023-07-11,5,Soybean
F1310,Ojas M.,Gujarat,Onion,Kharif,3579,3445,13,2022-06-23,5,Wheat
F1311,Kabir B.,Bihar,Potato,Kharif,2264,2260,13,2022-10-13,10,Soybean
F1312,Jiya H.,Madhya Pradesh,Groundnut,Kharif,1066,1032,57,2023-03-25,3,Tomato
F1313,Saksham S.,Punjab,Cotton,Zaid,2782,2661,55,2024-05-13,8,Cotton
F1314,Kiara D.,Rajasthan,Cotton,Kharif,2194,2138,66,2023-02-08,4,Onion
F1315,Shlok G.,Maharashtra,Tomato,Zaid,2396,2310,17,2023-02-15,6,Cotton
F1316,Keya T.,Bihar,Onion,Rabi,2257,2113,24,2022-04-28,10,Maize
F1317,Eva J.,Karnataka,Tomato,Kharif,3425,3292,9,2022-02-04,9,Sugarcane
F1318,Mishti C.,Gujarat,Cotton,Rabi,4056,3925,64,2024-02-03,10,Bajra
F1319,Rohan B.,Karnataka,Mustard,Rabi,2371,2217,53,2022-01-10,6,Maize
F1320,Amani D.,Bihar,Groundnut,Kharif,4511,4378,57,2022-06-21,6,Onion
F1321,Yakshit L.,Uttar Pradesh,Rice,Kharif,1989,1940,34,2023-04-16,2,Wheat
F1322,Yasmin D.,Maharashtra,Maize,Kharif,3130,3128,24,2022-04-06,5,Sugarcane
F1323,Sana V.,Punjab,Rice,Rabi,3066,2978,30,2024-07-13,8,Onion
F1324,Lavanya R.,Madhya Pradesh,Tomato,Kharif,3632,3609,8,2022-04-02,6,Wheat
F1325,Rohan B.,Punjab,Soybean,Zaid,1376,1275,44,2023-07-22,7,Mustard
F1326,Divit S.,Rajasthan,Tomato,Rabi,4563,4451,20,2022-02-25,4,Soybean
F1327,Urvi A.,Karnataka,Cotton,Kharif,3914,3899,74,2023-02-14,6,Sugarcane
F1328,Nayantara K.,Uttar Pradesh,Onion,Zaid,1469,1438,28,2022-08-03,1,Wheat
F1329,Vihaan T.,Maharashtra,Bajra,Kharif,2023,1827,22,2023-09-09,2,Cotton
F1330,Jayesh M.,Karnataka,Cotton,Kharif,3557,3357,57,2023-03-29,2,Rice
F1331,Abram K.,Gujarat,Cotton,Kharif,3625,3448,60,2023-11-15,1,Wheat
F1332,Miraan B.,Bihar,Cotton,Rabi,2029,2017,62,2023-07-28,5,Bajra
F1333,Khushi G.,Madhya Pradesh,Sugarcane,Kharif,3839,3719,5,2022-03-22,7,Maize
F1334,Armaan C.,Punjab,Groundnut,Zaid,3165,3153,63,2022-02-25,1,Sugarcane
F1335,Alia A.,Punjab,Tomato,Kharif,2133,2128,20,2023-05-24,2,Rice
F1336,Akarsh K.,Rajasthan,Potato,Rabi,2192,2126,18,2022-05-09,3,Potato
F1337,Kanav S.,Punjab,Maize,Zaid,2060,1894,24,2023-01-03,1,Cotton
F1338,Rasha V.,Punjab,Bajra,Zaid,2910,2814,18,2023-09-27,2,Tomato
F1339,Mannat S.,Uttar Pradesh,Mustard,Rabi,2700,2546,51,2022-02-26,7,Rice
F1340,Badal D.,Punjab,Tomato,Rabi,4392,4317,14,2023-07-24,9,Potato
F1341,Aradhya D.,Uttar Pradesh,Groundnut,Kharif,3845,3818,58,2022-12-26,6,Tomato
F1342,Neysa R.,Rajasthan,Maize,Zaid,5000,4923,27,2023-11-10,1,Tomato
F1343,Jayant K.,Punjab,Soybean,Zaid,4128,3943,42,2024-07-01,7,Rice
F1344,Sana S.,Bihar,Potato,Kharif,3082,2946,24,2023-08-21,4,Onion
F1345,Piya B.,Rajasthan,Soybean,Rabi,3644,3594,55,2023-01-11,1,Sugarcane
F1346,Onkar K.,Maharashtra,Groundnut,Kharif,3386,3191,55,2023-01-28,3,Cotton
F1347,Ishaan B.,Uttar Pradesh,Cotton,Zaid,1891,1849,68,2022-02-11,1,Potato
F1348,Eshani B.,Maharashtra,Wheat,Rabi,4877,4764,23,2022-09-12,2,Groundnut
F1349,Pranay Y.,Uttar Pradesh,Groundnut,Rabi,2467,2394,50,2023-05-19,1,Groundnut
F1350,Parinaaz A.,Rajasthan,Tomato,Kharif,2923,2768,9,2024-03-25,5,Wheat
F1351,Eva G.,Gujarat,Bajra,Zaid,4309,4156,26,2023-05-31,9,Mustard
F1352,Heer C.,Bihar,Onion,Rabi,2711,2608,16,2023-05-27,3,Soybean
F1353,Nehmat L.,Maharashtra,Groundnut,Zaid,1819,1685,64,2022-03-02,3,Potato
F1354,Aradhya V.,Punjab,Groundnut,Kharif,1606,1535,57,2022-10-29,2,Potato
F1355,Kiaan U.,Gujarat,Rice,Zaid,982,896,26,2024-03-12,2,Potato
F1356,Nayantara R.,Maharashtra,Maize,Kharif,1414,1287,28,2022-04-28,4,Cotton
F1357,Vedika S.,Bihar,Soybean,Rabi,2738,2600,54,2022-11-24,8,Onion
F1358,Riya B.,Gujarat,Wheat,Kharif,4631,4557,30,2023-02-19,8,Bajra
F1359,Parinaaz R.,Madhya Pradesh,Groundnut,Zaid,2015,1854,51,2023-02-24,1,Soybean
F1360,Aarush M.,Bihar,Potato,Rabi,1234,1212,22,2024-02-22,5,Soybean
F1361,Azad S.,Bihar,Onion,Kharif,3624,3603,26,2022-08-27,7,Cotton
F1362,Damini T.,Gujarat,Groundnut,Zaid,3000,2965,64,2022-06-05,1,Maize
F1363,Zara S.,Maharashtra,Groundnut,Rabi,3558,3486,56,2022-01-19,7,Cotton
F1364,Armaan G.,Madhya Pradesh,Groundnut,Rabi,3920,3766,65,2023-09-04,2,Soybean
F1365,Onkar C.,Uttar Pradesh,Onion,Zaid,1686,1598,30,2024-01-21,5,Maize
F1366,Armaan S.,Bihar,Tomato,Kharif,2724,2565,20,2022-08-04,2,Tomato
F1367,Shray L.,Rajasthan,Rice,Zaid,1598,1581,28,2024-02-25,8,Sugarcane
F1368,Biju W.,Bihar,Maize,Rabi,2854,2750,20,2024-05-02,3,Maize
F1369,Azad D.,Gujarat,Wheat,Zaid,3714,3532,28,2024-06-10,2,Soybean
F1370,Divyansh B.,Uttar Pradesh,Mustard,Rabi,980,811,58,2022-12-18,5,Sugarcane
F1371,Jiya D.,Gujarat,Onion,Rabi,4499,4463,17,2024-04-16,6,Maize
F1372,Vardaniya M.,Maharashtra,Mustard,Rabi,3881,3723,57,2024-01-10,1,Tomato
F1373,Zain V.,Punjab,Mustard,Rabi,1620,1541,49,2023-09-16,9,Potato
F1374,Ahana  B.,Punjab,Maize,Rabi,3987,3878,22,2022-07-14,8,Tomato
F1375,Kimaya S.,Punjab,Onion,Kharif,3177,3041,10,2024-01-05,8,Maize
F1376,Samiha A.,Rajasthan,Wheat,Rabi,3019,2938,24,2023-10-11,1,Wheat
F1377,Lakshit S.,Rajasthan,Groundnut,Rabi,3261,3234,65,2022-07-03,8,Onion
F1378,Reyansh T.,Madhya Pradesh,Potato,Kharif,1230,1113,16,2022-11-24,10,Tomato
F1379,Emir S.,Karnataka,Onion,Rabi,1574,1468,20,2024-01-25,10,Wheat
F1380,Anya S.,Karnataka,Soybean,Kharif,4387,4236,51,2023-04-02,2,Rice
F1381,Divyansh B.,Karnataka,Cotton,Rabi,2637,2471,58,2023-12-08,3,Cotton
F1382,Kiaan K.,Bihar,Maize,Zaid,2032,1852,23,2022-04-03,8,Sugarcane
F1383,Yuvaan C.,Madhya Pradesh,Rice,Rabi,2155,1975,29,2023-04-16,4,Mustard
F1384,Badal L.,Madhya Pradesh,Onion,Rabi,3788,3639,20,2022-06-09,1,Onion
F1385,Purab M.,Rajasthan,Potato,Rabi,3799,3626,14,2023-10-20,8,Mustard
F1386,Veer T.,Gujarat,Soybean,Kharif,4537,4479,45,2023-10-14,4,Bajra
F1387,Samaira G.,Bihar,Cotton,Kharif,4954,4826,69,2023-12-18,8,Tomato
F1388,Saksham C.,Uttar Pradesh,Rice,Zaid,2627,2513,25,2023-03-28,10,Onion
F1389,Sumer S.,Karnataka,Rice,Kharif,1222,1213,34,2022-12-09,6,Maize
F1390,Divit W.,Rajasthan,Mustard,Rabi,3663,3577,46,2022-11-14,8,Sugarcane
F1391,Indranil B.,Maharashtra,Sugarcane,Kharif,3977,3899,4,2023-02-09,9,Rice
F1392,Alisha T.,Karnataka,Onion,Zaid,1435,1299,16,2023-09-13,2,Groundnut
F1393,Divij R.,Karnataka,Onion,Kharif,2196,2059,18,2024-02-23,1,Wheat
F1394,Madhup J.,Madhya Pradesh,Mustard,Zaid,1519,1506,54,2022-08-30,9,Wheat
F1395,Miraya L.,Uttar Pradesh,Groundnut,Zaid,2682,2530,48,2023-12-18,7,Mustard
F1396,Jayant H.,Punjab,Cotton,Rabi,2571,2487,72,2023-12-10,10,Onion
